FID,id,cod_craai,cod_mun,municipio,zona_eleitoral,cd_local,nm_local,nm_local2,bairro,endereco,total_seção,total_aptos,X,Y,geom
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fbf,2053,1,3304805,SÃO FIDÉLIS,035,1228,IGREJA BATISTA DE TABUA,IGREJA BATISTA DE TABUA,TABUA,TABUA 3 DISTRITO,4,284,-41.74728,-21.49139,POINT (-41.74728 -21.49139)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fbe,2054,1,3304805,SÃO FIDÉLIS,035,1252,ESCOLA MUNICIPAL VITALINO VALENTE,ESCOLA MUNICIPAL VITALINO VALENTE,BARRO BRANCO,VILA AUGUSTO MORETT S/N - BARRO BRANCO,2,247,-41.78564,-21.49628,POINT (-41.785640000000015 -21.49628000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fbd,2055,1,3304805,SÃO FIDÉLIS,035,1287,ESCOLA MUNICIPAL ALBERTINO NASCIMENTO,ESCOLA MUNICIPAL ALBERTINO NASCIMENTO,COLÔNIA,PRACA SAO JOAO BATISTA S/N,12,1591,-41.88794,-21.67693,POINT (-41.887939999999986 -21.676929999999995)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fbc,2056,1,3304805,SÃO FIDÉLIS,035,1309,CENTRO DE REABILITAÇÃO AIDA PONTES PINTO,CENTRO DE REABILITAÇÃO AIDA PONTES PINTO,ANGELIM,ANGELIM 4 DISTRITO,4,1256,-41.84982,-21.59487,POINT (-41.849819999999994 -21.594870000000014)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fbb,2057,1,3304805,SÃO FIDÉLIS,035,1333,ESCOLA MUNICIPAL ALBERTO RUBIM,ESCOLA MUNICIPAL ALBERTO RUBIM,CAMBIASCA,RUA LEOPOLDINA SANTAREM S/N,2,432,-41.92563,-21.71583,POINT (-41.92563000000001 -21.715829999999997)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fba,2058,1,3304805,SÃO FIDÉLIS,035,1341,ESCOLA MUNICIPAL PREF. ERNESTO MACHADO,ESCOLA MUNICIPAL PREF. ERNESTO MACHADO,LAJE,LAGE 5 DISTRITO,2,256,-41.94847,-21.80233,POINT (-41.94846999999999 -21.802329999999994)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb9,2059,1,3304805,SÃO FIDÉLIS,035,1350,ESCOLA MUNICIPAL PROFESSOR ROMUALDO,ESCOLA MUNICIPAL PROFESSOR ROMUALDO,VALÃO DOS MILAGRES,VALÃO DOS MILAGRES 5 DISTRITO,5,899,-41.88901,-21.71997,POINT (-41.88901 -21.719970000000018)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb8,2060,1,3304805,SÃO FIDÉLIS,035,1368,ESCOLA MUNICIPAL WASHINGTON PONTES,ESCOLA MUNICIPAL WASHINGTON PONTES,BOA ESPERANÇA,BOA ESPERANÇA,2,365,-41.92006,-21.75294,POINT (-41.92005999999999 -21.75293999999999)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb7,2061,1,3304805,SÃO FIDÉLIS,035,1406,ESCOLA MUNICIPAL PROF. MATILDE DE S. MERCADOR,ESCOLA MUNICIPAL PROF. MATILDE DE S. MERCADOR,PENEDO,PENEDO 3 DISTRITO,3,304,-41.76392,-21.53788,POINT (-41.76392 -21.53788000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb6,2062,1,3304805,SÃO FIDÉLIS,035,1430,ESCOLA MUNICIPAL MANOEL JOSE PEREIRA,ESCOLA MUNICIPAL MANOEL JOSE PEREIRA,SANTA CATARINA,SANTA CATARINA 2 DISTRITO,4,338,-41.67741,-21.55198,POINT (-41.67741 -21.55198000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb5,2063,1,3304805,SÃO FIDÉLIS,035,1457,CIEP JOAQUIM MAIA BRANDÃO,CIEP JOAQUIM MAIA BRANDÃO,MONTESE,RUA ELYSIO DA COSTA SANTOS SN - MONTESE,10,3373,-41.74101,-21.65307,POINT (-41.741009999999996 -21.653070000000014)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb4,2064,1,3304805,SÃO FIDÉLIS,035,1511,SEGUNDA IGREJA BATISTA DE ERNESTO MACHADO,SEGUNDA IGREJA BATISTA DE ERNESTO MACHADO,BARRA DO MACACO,BARRA DO MACACO ZONA RURAL,2,113,-41.63099,-21.62427,POINT (-41.63099 -21.624270000000003)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb3,2066,7,3304201,RESENDE,198,1023,INSTITUTO FEDERAL DE EDUCAÇÃO RJ(HSBC BAMERINDUS),INSTITUTO FEDERAL DE EDUCAÇÃO RJ(HSBC BAMERINDUS),COMERCIAL,AVENIDA PREFEITO BOTAFOGO S/N,3,546,-44.44389,-22.46728,POINT (-44.443889999999996 -22.46728000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb2,2067,7,3304201,RESENDE,198,1031,COLÉGIO ESTADUAL OLAVO BILAC (ANTIGAS SEÇÕES BANCO DO BRASIL),COLÉGIO ESTADUAL OLAVO BILAC (ANTIGAS SEÇÕES BANCO DO BRASIL),CAMPOS ELÍSEOS,AVENIDA PRESIDENTE VARGAS 397,4,797,-44.45081,-22.46242,POINT (-44.45081000000001 -22.46242)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb1,2068,7,3304201,RESENDE,198,1040,INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS DO BRADESCO),INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS DO BRADESCO),COMERCIAL,AVENIDA PREFEITO BOTAFOGO S/N,5,697,-44.44389,-22.46727,POINT (-44.443889999999996 -22.467270000000006)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fb0,2069,7,3304201,RESENDE,198,1058,INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS ITAÚ DA CASA VIDEO),INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS ITAÚ DA CASA VIDEO),COMERCIAL,AVENIDA PREFEITO BOTAFOGO S/N,5,1268,-44.44389,-22.46727,POINT (-44.443889999999996 -22.467270000000006)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4faf,2070,7,3304201,RESENDE,198,1066,INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS DO BANCO ITAÚ),INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS DO BANCO ITAÚ),COMERCIAL,AVENIDA PREFEITO BOTAFOGO S/N,4,605,-44.44389,-22.46728,POINT (-44.443889999999996 -22.46728000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fae,2071,7,3304201,RESENDE,198,1074,ESCOLA ESTADUAL PROFESSOR OSVALDO DA ROCHA CAMÕES,ESCOLA ESTADUAL PROFESSOR OSVALDO DA ROCHA CAMÕES,ALAMBARI,ESTRADA DA VARGEM GRANDE 386 ALAMBARI,8,1161,-44.44399,-22.45832,POINT (-44.44398999999998 -22.458320000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fad,2072,7,3304201,RESENDE,198,1082,RESTAURANTE POPULAR (ANTIGAS SEÇÕES DO BANCO REAL),SINE SERVICO NACIONAL EMPREGOS,CAMPOS ELÍSEOS,RUA LUIZ PISTARINI,5,1016,-44.44381,-22.46319,POINT (-44.44380999999998 -22.463190000000004)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fac,2073,7,3304201,RESENDE,198,1090,CAIXA ECONÔMICA FEDERAL,INSTITUTO FEDERAL DE EDUCAÇÃO RJ (CAIXA ECONÔMICA FEDERAL),COMERCIAL,AVENIDA PREFEITO BOTAFOGO S/N,5,1138,-44.44725,-22.46562,POINT (-44.44725000000001 -22.465620000000012)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fab,2074,7,3304201,RESENDE,198,1104,ESCOLA MUNICIPAL JARDIM DAS ACÁCIAS,ESCOLA MUNICIPAL JARDIM DAS ACÁCIAS,FAZENDA DA BARRA 2,RUA DONA FILÓ 40-FAZ. BARRA II,7,2244,-44.39644,-22.45228,POINT (-44.396440000000005 -22.45228)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4faa,2075,7,3304201,RESENDE,198,1112,COLÉGIO ESTADUAL OLAVO BILAC,COLÉGIO ESTADUAL OLAVO BILAC,CAMPOS ELÍSEOS,AV. PRESIDENTE VARGAS 397,6,1752,-44.4508,-22.46232,POINT (-44.450799999999994 -22.462320000000016)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa9,2076,7,3304201,RESENDE,198,1120,COLÉGIO ESTADUAL PROF. JOSÉ MEDEIROS DE CAMARGO,COLÉGIO ESTADUAL PROFESSOR JOSÉ MEDEIROS DE CAMARGO,PARAÍSO,AV. ABILIO GODOY 116,8,2620,-44.43523,-22.45658,POINT (-44.43523 -22.456580000000017)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa8,2077,7,3304201,RESENDE,198,1147,ESCOLA MUNICIPAL GOVERNADOR ROBERTO SILVEIRA,ESCOLA MUNICIPAL GOVERNADOR ROBERTO SILVEIRA,PARAÍSO,RUA NOSSA SENHORA DE FÁTIMA S/N,11,4235,-44.43386,-22.45511,POINT (-44.43386 -22.45511000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa7,2078,7,3304201,RESENDE,198,1155,SALÃO PAROQUIAL DA IGREJA SÃO SEBASTIÃO,SALÃO PAROQUIAL DA IGREJA SÃO SEBASTIÃO,CAMPOS ELÍSEOS,RUA ALFREDO WHATELY 536,3,792,-44.45308,-22.46196,POINT (-44.45308 -22.461960000000005)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa6,2079,7,3304201,RESENDE,198,1163,SALÃO DO COLÉGIO ESTADUAL OLAVO BILAC,SALÃO DO COLÉGIO ESTADUAL OLAVO BILAC,CAMPOS ELÍSEOS,AV. PRESIDENTE VARGAS 397,4,1063,-44.45087,-22.46231,POINT (-44.450870000000016 -22.462310000000013)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa5,2081,7,3304201,RESENDE,198,1228,COLÉGIO ESTADUAL ENGENHEIROS PASSOS,COLÉGIO ESTADUAL ENGENHEIROS PASSOS,ENGENHEIRO PASSOS,RUA DR. ANTONIO VEIGA E SILVA S/N,8,2996,-44.67872,-22.50516,POINT (-44.67872 -22.505160000000007)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa4,2082,7,3304201,RESENDE,198,1236,Escola Municipal Adelaide Lopes Salgado,ESCOLA MUNICIPAL ADELAIDE LOPES SALGADO,CAPELINHA,RUA MANOEL MENANDRO DA SILVA 200,2,347,-44.45133,-22.47096,POINT (-44.45132999999999 -22.47096000000002)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa3,2083,7,3304201,RESENDE,198,1252,ESCOLA MUNICIPAL HETELVINA CARNEIRO,ESCOLA MUNICIPAL HETELVINA CARNEIRO,VARGEM GRANDE,PEDRA SELADA S/N,2,484,-44.39618,-22.33968,POINT (-44.39618 -22.339680000000016)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa2,2084,7,3304201,RESENDE,198,1260,COLÉGIO ESTADUAL ANTÔNIO QUIRINO,COLÉGIO ESTADUAL ANTÔNIO QUIRINO,VISCONDE DE MAUÁ,VISCONDE DE MAUA S/N,5,1389,-44.53665,-22.33071,POINT (-44.53665000000001 -22.330709999999996)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa1,2085,7,3304201,RESENDE,198,1279,Escola Municipal João Rodrigues,ESCOLA MUNICIPAL JOÃO RODRIGUES,VILA DA FUMACA,RUA VICENTE NUNES TEIXEIRA,4,602,-44.44195,-22.45895,POINT (-44.441950000000006 -22.45895000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4fa0,2086,7,3304201,RESENDE,198,1295,COLÉGIO ESTADUAL ENGENHEIROS PASSOS,ESCOLA MUNICIPAL MARIA DE ASSIS BARBOSA,CABRAL,ESTRADA DA VARGEM GRANDE S/N,9,3032,-44.44415,-22.4586,POINT (-44.44415000000001 -22.4586)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f9f,2087,7,3304201,RESENDE,198,1309,ESCOLA MUNICIPAL PROFESSOR CARLINHOS,ESCOLA MUNICIPAL PROFESSOR CARLINHOS,FAZENDA DA BARRA 3,RUA SETE S/N FAZENDA DA BARRA III,7,2334,-44.38819,-22.4623,POINT (-44.38819000000001 -22.4623)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f9e,2088,7,3304201,RESENDE,198,1317,CIEP 342 GERALDO DA CUNHA RODRIGUES,CIEP 342 GERALDO DA CUNHA RODRIGUES,SÃO CAETANO,RUA UM S/N SÃO CAETANO,4,1363,-44.47954,-22.4592,POINT (-44.47953999999999 -22.459200000000006)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f9d,2089,7,3304201,RESENDE,198,1325,CENTRO COMUNITÁRIO FRANCISCO MOREIRA LAMIN,SALÃO COMUNITÁRIO FRANCISCO MOREIRA LAMIN,BAGAGEM,PRAÇA DA BAGAGEM,1,138,-44.40741,-22.29094,POINT (-44.40741 -22.290940000000013)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f9c,2090,7,3304201,RESENDE,198,1350,ESCOLA MUNICIPAL ESTHER POLIT,ESCOLA MUNICIPAL ESTHER POLIT,FAZENDA DA BARRA,RUA ELIAS POLITI S/N,2,504,-44.41341,-22.45931,POINT (-44.413410000000006 -22.459309999999995)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f9b,2091,7,3304201,RESENDE,031,1015,ESPAÇO Z,ESPACO Z,CENTRO,AVENIDA GUSTAVO JARDIM S/N,2,577,-44.45046,-22.46887,POINT (-44.45046 -22.46887000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f9a,2092,7,3304201,RESENDE,031,1023,SESI - SERVIÇO SOCIAL DA INDÚSTRIA,SESI - SERVIÇO SOCIAL DA INDÚSTRIA,JARDIM JALISCO,AV. MARCILIO DIAS 468,6,1518,-44.45705,-22.46492,POINT (-44.457049999999995 -22.464920000000014)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f99,2093,7,3304201,RESENDE,031,1031,CIEP 489 (CIDADE ALEGRIA),CIEP 489 (CIDADE ALEGRIA),CIDADE DA ALEGRIA,RUA DOS TUPIS 50,8,2641,-44.49882,-22.48261,POINT (-44.498819999999995 -22.482610000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f98,2094,7,3304201,RESENDE,031,1040,COLÉGIO DOM BOSCO,COLÉGIO DOM BOSCO,MANEJO,AVENIDA GENERAL AFFONSECA 313,10,2876,-44.45714,-22.472,POINT (-44.45713999999999 -22.47200000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f97,2095,7,3304201,RESENDE,031,1058,COLÉGIO ESTADUAL PEDRO BRAILE NETO,COLÉGIO ESTADUAL PEDRO BRAILE NETO,JARDIM JALISCO,RUA AUGUSTO XAVIER DE LIMA S/N,6,1396,-44.45591,-22.46519,POINT (-44.455909999999996 -22.465190000000018)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f96,2096,7,3304201,RESENDE,031,1066,COLÉGIO SANTA ANGELA,COLÉGIO SANTA ANGELA,CENTRO,RUA DR. JOAO MAIA 11,10,2870,-44.44653,-22.46884,POINT (-44.44653 -22.468840000000007)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f95,2097,7,3304201,RESENDE,031,1082,ESCOLA ESTADUAL DR. JOÃO MAIA,ESCOLA ESTADUAL DR. JOÃO MAIA,CENTRO,PRACA OLIVEIRA BOTELHO S/N,10,1793,-44.44673,-22.46915,POINT (-44.44673 -22.469150000000013)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f94,2098,7,3304201,RESENDE,031,1090,COLÉGIO ESTADUAL MARECHAL SOUZA DANTAS,COLÉGIO ESTADUAL MARECHAL SOUZA DANTAS,CENTRO,PRACA GAL. JOSE PESSOA 20,5,1100,-44.44906,-22.46734,POINT (-44.44906 -22.467340000000004)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f93,2099,7,3304201,RESENDE,031,1104,COLÉGIO ESTADUAL OLIVEIRA BOTELHO,COLÉGIO ESTADUAL OLIVEIRA BOTELHO,MANEJO,RUA GAL. ERNESTO DE OLIVEIRA S/N,7,2204,-44.45637,-22.46948,POINT (-44.45637000000001 -22.46948000000002)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f92,2100,7,3304201,RESENDE,031,1120,ESCOLA PROFISSIONAL SAGRADO CORAÇÃO DE JESUS,ESCOLA PROFISSIONAL SAGRADO CORAÇÃO DE JESUS,LAVAPÉS,RUA EDUARDO COTRIN 391,3,926,-44.44365,-22.4719,POINT (-44.44365000000001 -22.471900000000023)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f91,2101,7,3304201,RESENDE,031,1139,INSTITUTO SÃO JOSÉ (SALESIANO),INSTITUTO SÃO JOSÉ (SALESIANO),JARDIM JALISCO,RUA MARCILIO DIAS 256,7,2312,-44.45518,-22.46589,POINT (-44.455180000000006 -22.465890000000023)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f90,2102,7,3304201,RESENDE,031,1163,SALÃO PAROQUIAL DA IGREJA SANTA CECÍLIA,SALÃO PAROQUIAL DA IGREJA SANTA CECÍLIA,MANEJO,RUA MANOEL FRANCISCO GOMES NR 176,5,1168,-44.45902,-22.46809,POINT (-44.45902 -22.468090000000018)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f8f,2103,7,3304201,RESENDE,031,1171,COLÉGIO MUNICIPAL GETÚLIO VARGAS,COLÉGIO MUNICIPAL GETÚLIO VARGAS,CIDADE DA ALEGRIA,AV. DO CANAL NORTE S/N,8,2482,-44.49349,-22.48119,POINT (-44.49348999999999 -22.481189999999998)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f8e,2104,7,3304201,RESENDE,031,1180,COLÉGIO ESTADUAL ANTONINA RAMOS FREIRE,COLÉGIO ESTADUAL ANTONINA RAMOS FREIRE,ALEGRIA,RUA JOSÉ CARLOS GEOVANI ANTIGA RUA 12,10,3409,-44.49136,-22.47501,POINT (-44.49136000000001 -22.475010000000005)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f8d,2105,7,3304201,RESENDE,031,1210,SENAC - SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL,SENAC -SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL,JARDIM JALISCO,RUA SARQUIS JOSE SARQUIS 80,8,1557,-44.45789,-22.46411,POINT (-44.457889999999985 -22.464109999999994)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f8c,2106,7,3304201,RESENDE,031,1570,AEDB - ASSOCIAÇÃO EDUCACIONAL DOM BOSCO (FACULDADES DOM BOSCO),AEDB - ASSOCIAÇÃO EDUCACIONAL DOM BOSCO (FACULDADES DOM BOSCO),MORADA DA COLINA,AVENIDA PROFESSOR ANTONIO ESTEVES 2535,14,4973,-44.47281,-22.48285,POINT (-44.472809999999996 -22.48285)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f8b,2107,7,3304201,RESENDE,031,1589,ESCOLA MUNCIPAL DONA MARIÚCHA,ESCOLA MUNICIPAL DONA MARIUCHA,SANTO AMARO,RUA CLAUDINO JOSÉ DE PAULA S/N (ANTIGA RUA K),7,2303,-44.45211,-22.47947,POINT (-44.452110000000005 -22.479470000000003)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f8a,2108,7,3304201,RESENDE,031,1597,ESCOLA MUNICIPAL NOEL DE CARVALHO,ESCOLA MUNICIPAL NOEL DE CARVALHO,NOVA LIBERDADE,RUA ALMIRANTE BARROSO 413,9,3115,-44.46334,-22.46362,POINT (-44.46334000000001 -22.463620000000017)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f89,2109,7,3304201,RESENDE,031,1643,ESCOLA MUNICIPAL DO SURUBI,ESCOLA MUNICIPAL DO SURUBI,SURUBI,RUA DOIS 52,4,1317,-44.43299,-22.46685,POINT (-44.43299 -22.466850000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f88,2110,7,3304201,RESENDE,031,1686,ESCOLA ESTADUAL LÍDIA PIRES MAGALHÃES,ESCOLA ESTADUAL LÍDIA PIRES MAGALHÃES,ITAPUCA,AV. JUSCELINO KUBITSCHECK S/N,6,1824,-44.4802,-22.46973,POINT (-44.48020000000001 -22.469730000000016)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f87,2111,7,3304201,RESENDE,031,1694,CIEP 347 (TOYOTA) - DOUTOR JORGE MIGUEL JAYME,CIEP 347 (TOYOTA) - DOUTOR JORGE MIGUEL JAYME,TOYOTA I,SITIO BOM DESTINO S/N,13,4538,-44.50068,-22.47185,POINT (-44.50068 -22.471850000000003)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f86,2112,7,3304201,RESENDE,031,1708,CIEP 059 - ESCOLA MUNICIPAL PROFESSORA MARIA DULCE FREIRE CHAVES,CIEP 059 - ESCOLA MUNICIPAL PROFESSORA MARIA DULCE FREIRE CHAVES,NOVO SURUBI,ESTRADA NOVO SURUBI S/N,4,1241,-44.43493,-22.47336,POINT (-44.43492999999998 -22.473360000000017)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f85,2113,7,3304201,RESENDE,031,1716,ESCOLA MUNICIPAL JULIO VERNE,ESCOLA MUNICIPAL JULIO VERNE,VICENTINA,RUA PREFEITO CLODOMIRO MAIA S/N,3,958,-44.44733,-22.48369,POINT (-44.44733000000001 -22.48369000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f84,2114,7,3304201,RESENDE,031,1732,CASA DA AMIZADE,CASA DA AMIZADE,CENTRO,RUA PAUL HARRIS NR 106,5,911,-44.4498,-22.46727,POINT (-44.4498 -22.467270000000006)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f83,2115,7,3304201,RESENDE,031,1740,UNIVERSIDADE ESTÁCIO DE SÁ,UNIVERSIDADE ESTÁCIO DE SÁ,VILA JULIETA,RUA ZENAIDE VILELA S/N,6,2046,-44.45726,-22.47329,POINT (-44.45725999999999 -22.47329)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f82,2116,7,3304201,RESENDE,031,1767,ESCOLA MUNICIPAL ABRAHÃO HERMANO RIBENBOIN (ANTIGO ALGODÃO DOCE),ESCOLA MUNICIPAL ABRAHÃO HERMANO RIBENBOIN (ANTIGO ALGODÃO DOCE),CIDADE ALEGRIA,AV. CANAL NORTE S/N,7,2145,-44.49447,-22.4804,POINT (-44.49446999999999 -22.480400000000007)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f81,2117,7,3304201,RESENDE,031,1783,SALÃO PAROQUIAL DA IGUEJA NOSSA SENHORA DA PAZ,SALÃO PAROQUIAL DA IGREJA NOSSA SENHORA DA PAZ,CIDADE ALEGRIA,AVENIDA DAS AMENDOEIRAS S/N,5,1333,-44.49614,-22.48121,POINT (-44.49613999999999 -22.48121)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f80,2118,7,3304201,RESENDE,031,1791,INSTITUTO DE EDUCAÇÃO AFIRMATIVO,INSTITUTO DE EDUCAÇÃO AFIRMATIVO,MIRANTE DAS AGULHAS,RUA JACI MACIEL NR 275,3,598,-44.49104,-22.48769,POINT (-44.49103999999999 -22.487690000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f7f,2119,7,3304201,RESENDE,031,1805,CONFIAR - CONSELHO FUNDACIONAL DA INFANCIA DE RESENDE (ANTIGA UERJ),CONFIAR - CONS. FUND. PARA INFÂNCIA E ADOL. DE RESENDE  (ANTIGA UERJ),MORADA DA COLINA,AV. PROFESSOR ANTÔNIO ESTEVES KM 35 S/N,3,671,-44.47937,-22.48378,POINT (-44.47937000000001 -22.48378000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f7e,2120,7,3304201,RESENDE,031,1813,ESCOLA MUNICIPAL MARIETA SALES CUNHA (CAIC),ESCOLA MUNICIPAL MARIETA SALES CUNHA (CAIC),ITAPUCA,RUA INÁCIO LOPES SIQUEIRA NR 1270,2,272,-44.48664,-22.47297,POINT (-44.48664 -22.472970000000004)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f7d,2121,7,3304201,RESENDE,031,1848,SALÃO PAROQUIAL IGREJA CRISTO RESSUSCITADO,SALÃO PAROQUIAL IGREJA CRISTO RESSUSCITADO,ALVORADA,AVENIDA BRASÍLIA S/NR,2,418,-44.46451,-22.47325,POINT (-44.464510000000004 -22.47325)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f7c,2122,7,3304201,RESENDE,031,1856,ESCOLA MUNICIPAL ALGODÃO DOCE,ESCOLA MUNICIPAL ALGODÃO DOCE,CIDADE ALEGRIA,RUA DOS XAVANTES NR 145,9,2871,-44.49467,-22.48309,POINT (-44.49466999999999 -22.483090000000015)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f7b,2123,7,3304201,RESENDE,198,1023,INSTITUTO FEDERAL DE EDUCAÇÃO RJ(HSBC BAMERINDUS),INSTITUTO FEDERAL DE EDUCAÇÃO RJ(HSBC BAMERINDUS),COMERCIAL,AVENIDA PREFEITO BOTAFOGO S/N,3,546,-44.44389,-22.46728,POINT (-44.443889999999996 -22.46728000000001)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f7a,2124,7,3304201,RESENDE,198,1031,COLÉGIO ESTADUAL OLAVO BILAC (ANTIGAS SEÇÕES BANCO DO BRASIL),COLÉGIO ESTADUAL OLAVO BILAC (ANTIGAS SEÇÕES BANCO DO BRASIL),CAMPOS ELÍSEOS,AVENIDA PRESIDENTE VARGAS 397,4,797,-44.45081,-22.46242,POINT (-44.45081000000001 -22.46242)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f79,2125,7,3304201,RESENDE,198,1040,INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS DO BRADESCO),INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS DO BRADESCO),COMERCIAL,AVENIDA PREFEITO BOTAFOGO S/N,5,697,-44.44389,-22.46727,POINT (-44.443889999999996 -22.467270000000006)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f78,2126,7,3304201,RESENDE,198,1058,INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS ITAÚ DA CASA VIDEO),INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS ITAÚ DA CASA VIDEO),COMERCIAL,AVENIDA PREFEITO BOTAFOGO S/N,5,1268,-44.44389,-22.46727,POINT (-44.443889999999996 -22.467270000000006)
eleitoral_locais_2018.fid--6f75551e_1678f484c18_-4f77,2127,7,3304201,RESENDE,198,1066,INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS DO BANCO ITAÚ),INSTITUTO FEDERAL DE EDUCAÇÃO RJ (ANTIGAS DO BANCO ITAÚ),COMERCIAL,AVENIDA PREFEITO BOTAFOGO S/N,4,605,-44.44389,-22.46728,POINT (-44.443889999999996 -22.46728000000001)
